week_start,channel,spend_eur,impressions,platform_conversions,platform_revenue_eur
2023-09-04,paid_social,1723,215375,99,9413.063385121808
2023-09-11,paid_social,2387,298375,108,10301.428194401453
2023-09-18,paid_social,3880,485000,128,12165.18599996571
2023-09-25,paid_social,1999,249875,115,10946.512020109261
2023-10-02,paid_social,2348,293500,114,10844.426187538891
2023-10-09,paid_social,1800,225000,106,10114.763211036154
2023-10-16,paid_social,2134,266750,108,10307.173123848177
2023-10-23,paid_social,1691,211375,102,9733.971822999714
2023-10-30,paid_social,3350,418750,122,11593.640557342
2023-11-06,paid_social,2291,286375,116,11004.288011014054
2023-11-13,paid_social,1605,200625,104,9906.933583041484
2023-11-20,paid_social,1852,231500,101,9641.367256824211
2023-11-27,paid_social,1613,201625,88,9288.665152370202
2023-12-04,paid_social,1586,198250,87,9153.041104062406
2023-12-11,paid_social,3581,447625,110,11516.651235588171
2023-12-18,paid_social,1996,249500,101,10604.079685715378
2023-12-25,paid_social,1499,187375,101,9611.27362079098
2024-01-01,paid_social,2652,331500,114,10814.811242979382
2024-01-08,paid_social,2451,306375,114,10849.492497264533
2024-01-15,paid_social,1684,210500,105,9930.810431789432
2024-01-22,paid_social,3698,462250,125,11850.893430171767
2024-01-29,paid_social,2016,252000,114,10783.332134381302
2024-02-05,paid_social,1768,221000,106,10076.190091279583
2024-02-12,paid_social,1560,195000,100,9455.460747847152
2024-02-19,paid_social,1970,246250,105,9943.41614815982
2024-02-26,paid_social,1909,238625,105,9940.701334313208
2024-03-04,paid_social,3942,492750,125,11862.89204282457
2024-03-11,paid_social,2015,251875,113,10703.903607448454
2024-03-18,paid_social,1648,206000,103,9777.395980984373
2024-03-25,paid_social,1750,218750,101,9588.311850322945
2024-04-01,paid_social,1959,244875,104,9864.640027571952
2024-04-08,paid_social,2270,283750,110,10473.595597062727
2024-04-15,paid_social,3199,399875,120,11382.62752009375
2024-04-22,paid_social,2047,255875,111,10554.334528232634
2024-04-29,paid_social,2377,297125,113,10721.221237856878
2024-05-06,paid_social,1514,189250,101,9568.107070534055
2024-05-13,paid_social,2414,301750,110,10459.547080045015
2024-05-20,paid_social,1797,224625,104,9897.490205256725
2024-05-27,paid_social,3553,444125,122,11583.33477940546
2024-06-03,paid_social,1804,225500,109,10356.981719781186
2024-06-10,paid_social,2087,260875,109,10384.46270699681
2024-06-17,paid_social,2129,266125,109,10397.154812231202
2024-06-24,paid_social,2139,267375,110,10413.08930695177
2024-07-01,paid_social,2852,356500,118,11238.595520778445
2024-07-08,paid_social,2796,349500,120,11427.141929610167
2024-07-15,paid_social,1816,227000,109,10350.774880678235
2024-07-22,paid_social,1562,195250,101,9574.758634167069
2024-07-29,paid_social,1909,238625,103,9807.87340800253
2024-08-05,paid_social,1754,219250,101,9612.767292002578
2024-08-12,paid_social,1895,236875,103,9803.163772088388
2024-08-19,paid_social,3568,446000,124,11794.319637680897
2024-08-26,paid_social,1792,224000,109,10362.482449260782
2024-09-02,paid_social,2269,283625,110,10423.59291510394
2024-09-09,paid_social,1518,189750,100,9470.879159134296
2024-09-16,paid_social,1814,226750,102,9718.800571983238
2024-09-23,paid_social,1988,248500,105,9986.728212266826
2024-09-30,paid_social,4009,501125,128,12183.65505564799
2024-10-07,paid_social,1562,195250,110,10416.802917699266
2024-10-14,paid_social,1596,199500,102,9666.129140181298
2024-10-21,paid_social,2147,268375,107,10201.928540579047
2024-10-28,paid_social,2008,251000,107,10187.866219416956
2024-11-04,paid_social,1536,192000,99,9447.781305713657
2024-11-11,paid_social,3945,493125,127,12036.865629672715
2024-11-18,paid_social,2065,258125,113,10718.169677924414
2024-11-25,paid_social,1883,235375,106,10070.368320302026
2024-12-02,paid_social,1882,235250,94,9912.11501192159
2024-12-09,paid_social,2018,252250,95,9974.27229095751
2024-12-16,paid_social,1873,234125,94,9870.679360621567
2024-12-23,paid_social,3689,461125,116,12160.1775719283
