week_start,channel,spend_eur,impressions,platform_conversions,platform_revenue_eur
2023-01-09,search_brand,664,55333,36,3458.086343
2023-01-09,search_generic,2512,125600,107,10141.400834
2023-01-09,meta,2000,333333,105,9984.867271
2023-01-09,display_video,1234,308500,71,6791.648027
2023-01-09,print_regional,0,,,
2023-01-09,radio,0,,,
2023-01-16,search_brand,738,61500,37,3509.410615
2023-01-16,search_generic,2454,122700,105,9990.781171
2023-01-16,meta,2296,382667,109,10309.181414
2023-01-16,display_video,1199,299750,71,6698.185354
2023-01-16,print_regional,4473,,,
2023-01-16,radio,0,,,
2023-01-23,search_brand,665,55417,35,3298.087846
2023-01-23,search_generic,2759,137950,110,10435.053261
2023-01-23,meta,3451,575167,122,11574.136324
2023-01-23,display_video,1084,271000,68,6496.567095
2023-01-23,print_regional,5163,,,
2023-01-23,radio,0,,,
2023-01-30,search_brand,719,59917,38,3569.799812
2023-01-30,search_generic,2431,121550,106,10112.203545
2023-01-30,meta,2367,394500,116,11051.433981
2023-01-30,display_video,1220,305000,70,6613.859389
2023-01-30,print_regional,0,,,
2023-01-30,radio,0,,,
2023-02-06,search_brand,673,56083,37,3546.319504
2023-02-06,search_generic,2451,122550,107,10133.804005
2023-02-06,meta,1677,279500,105,10016.139637
2023-02-06,display_video,1326,331500,72,6822.657536
2023-02-06,print_regional,0,,,
2023-02-06,radio,0,,,
2023-02-13,search_brand,676,56333,37,3552.376079
2023-02-13,search_generic,2505,125250,108,10219.580659
2023-02-13,meta,1559,259833,99,9385.858414
2023-02-13,display_video,1273,318250,72,6842.081669
2023-02-13,print_regional,0,,,
2023-02-13,radio,0,,,
2023-02-20,search_brand,797,66417,42,3996.999930
2023-02-20,search_generic,2136,106800,101,9625.620684
2023-02-20,meta,1869,311500,102,9692.448491
2023-02-20,display_video,1042,260500,69,6538.895537
2023-02-20,print_regional,0,,,
2023-02-20,radio,0,,,
2023-02-27,search_brand,680,56667,38,3589.132163
2023-02-27,search_generic,2286,114300,102,9729.504016
2023-02-27,meta,2198,366333,107,10204.601991
2023-02-27,display_video,976,244000,66,6260.250481
2023-02-27,print_regional,0,,,
2023-02-27,radio,0,,,
2023-03-06,search_brand,803,66917,40,3809.971012
2023-03-06,search_generic,2787,139350,111,10517.639999
2023-03-06,meta,3485,580833,123,11685.847597
2023-03-06,display_video,1307,326750,70,6613.324529
2023-03-06,print_regional,0,,,
2023-03-06,radio,0,,,
2023-03-13,search_brand,656,54667,37,3531.511895
2023-03-13,search_generic,2603,130150,110,10473.430710
2023-03-13,meta,2277,379500,116,11023.442710
2023-03-13,display_video,1231,307750,70,6692.917497
2023-03-13,print_regional,0,,,
2023-03-13,radio,0,,,
2023-03-20,search_brand,672,56000,36,3380.727890
2023-03-20,search_generic,2517,125850,107,10184.661264
2023-03-20,meta,1538,256333,102,9697.178812
2023-03-20,display_video,1246,311500,71,6713.239157
2023-03-20,print_regional,4413,,,
2023-03-20,radio,0,,,
2023-03-27,search_brand,767,63917,38,3636.273904
2023-03-27,search_generic,2716,135800,110,10454.943662
2023-03-27,meta,1827,304500,101,9630.056808
2023-03-27,display_video,1074,268500,68,6495.063931
2023-03-27,print_regional,4583,,,
2023-03-27,radio,0,,,
2023-04-03,search_brand,551,45917,33,3141.442031
2023-04-03,search_generic,2964,148200,116,10999.682686
2023-04-03,meta,2412,402000,111,10503.571623
2023-04-03,display_video,1314,328500,71,6756.747625
2023-04-03,print_regional,0,,,
2023-04-03,radio,0,,,
2023-04-10,search_brand,600,50000,35,3311.754498
2023-04-10,search_generic,2950,147500,117,11112.575734
2023-04-10,meta,1265,210833,96,9090.640471
2023-04-10,display_video,1311,327750,72,6871.616284
2023-04-10,print_regional,0,,,
2023-04-10,radio,0,,,
2023-04-17,search_brand,701,58417,36,3445.611005
2023-04-17,search_generic,2939,146950,115,10926.378677
2023-04-17,meta,3694,615667,122,11611.976981
2023-04-17,display_video,1165,291250,70,6687.033111
2023-04-17,print_regional,0,,,
2023-04-17,radio,3455,,,
2023-04-24,search_brand,729,60750,38,3640.133314
2023-04-24,search_generic,2645,132250,111,10567.092660
2023-04-24,meta,1734,289000,108,10307.245743
2023-04-24,display_video,1289,322250,72,6799.849549
2023-04-24,print_regional,0,,,
2023-04-24,radio,3616,,,
2023-05-01,search_brand,734,61167,38,3609.704566
2023-05-01,search_generic,3188,159400,118,11215.221470
2023-05-01,meta,1778,296333,103,9791.938191
2023-05-01,display_video,1066,266500,69,6528.012540
2023-05-01,print_regional,0,,,
2023-05-01,radio,3676,,,
2023-05-08,search_brand,680,56667,38,3596.098877
2023-05-08,search_generic,2962,148100,117,11156.868937
2023-05-08,meta,1903,317167,104,9866.206541
2023-05-08,display_video,1191,297750,69,6600.931446
2023-05-08,print_regional,0,,,
2023-05-08,radio,0,,,
2023-05-15,search_brand,613,51083,35,3288.446676
2023-05-15,search_generic,2981,149050,117,11080.180664
2023-05-15,meta,1560,260000,98,9281.847891
2023-05-15,display_video,903,225750,65,6168.582567
2023-05-15,print_regional,0,,,
2023-05-15,radio,3671,,,
2023-05-22,search_brand,750,62500,38,3613.257638
2023-05-22,search_generic,2933,146650,115,10949.491721
2023-05-22,meta,2280,380000,107,10139.584431
2023-05-22,display_video,1161,290250,67,6355.877101
2023-05-22,print_regional,0,,,
2023-05-22,radio,3857,,,
2023-05-29,search_brand,727,60583,37,3547.983093
2023-05-29,search_generic,2873,143650,114,10826.758478
2023-05-29,meta,3776,629333,125,11873.013605
2023-05-29,display_video,1572,393000,74,6996.951601
2023-05-29,print_regional,0,,,
2023-05-29,radio,3634,,,
2023-06-05,search_brand,632,52667,36,3461.511707
2023-06-05,search_generic,2048,102400,101,9613.281244
2023-06-05,meta,2367,394500,118,11242.757022
2023-06-05,display_video,1310,327500,74,6997.228371
2023-06-05,print_regional,0,,,
2023-06-05,radio,0,,,
2023-06-12,search_brand,705,58750,36,3442.524063
2023-06-12,search_generic,2530,126500,106,10029.580361
2023-06-12,meta,2051,341833,110,10445.666514
2023-06-12,display_video,1462,365500,75,7122.650625
2023-06-12,print_regional,5146,,,
2023-06-12,radio,0,,,
2023-06-19,search_brand,809,67417,39,3733.975071
2023-06-19,search_generic,2936,146800,113,10739.925346
2023-06-19,meta,1718,286333,103,9747.217815
2023-06-19,display_video,1292,323000,74,6999.800919
2023-06-19,print_regional,5215,,,
2023-06-19,radio,0,,,
2023-06-26,search_brand,707,58917,38,3642.195437
2023-06-26,search_generic,2698,134900,112,10640.968394
2023-06-26,meta,2196,366000,108,10244.123081
2023-06-26,display_video,1242,310500,73,6902.206653
2023-06-26,print_regional,0,,,
2023-06-26,radio,0,,,
2023-07-03,search_brand,628,52333,34,3231.507075
2023-07-03,search_generic,2442,122100,106,10082.426004
2023-07-03,meta,1600,266667,99,9442.340198
2023-07-03,display_video,1240,310000,72,6808.564057
2023-07-03,print_regional,6420,,,
2023-07-03,radio,0,,,
2023-07-10,search_brand,674,56167,35,3365.851500
2023-07-10,search_generic,2315,115750,103,9793.588790
2023-07-10,meta,3326,554333,119,11341.524007
2023-07-10,display_video,1147,286750,70,6652.684792
2023-07-10,print_regional,3660,,,
2023-07-10,radio,0,,,
2023-07-17,search_brand,678,56500,37,3472.000933
2023-07-17,search_generic,2505,125250,106,10115.399410
2023-07-17,meta,2631,438500,118,11226.068505
2023-07-17,display_video,1317,329250,72,6820.090188
2023-07-17,print_regional,0,,,
2023-07-17,radio,0,,,
2023-07-24,search_brand,721,60083,38,3621.993935
2023-07-24,search_generic,2574,128700,108,10289.778364
2023-07-24,meta,2325,387500,114,10858.918309
2023-07-24,display_video,1098,274500,69,6594.823009
2023-07-24,print_regional,0,,,
2023-07-24,radio,0,,,
2023-07-31,search_brand,755,62917,39,3738.378013
2023-07-31,search_generic,2476,123800,107,10165.122433
2023-07-31,meta,2135,355833,111,10501.146098
2023-07-31,display_video,1215,303750,70,6649.727806
2023-07-31,print_regional,0,,,
2023-07-31,radio,0,,,
2023-08-07,search_brand,643,53583,36,3376.076571
2023-08-07,search_generic,2667,133350,110,10420.691832
2023-08-07,meta,2447,407833,113,10727.653178
2023-08-07,display_video,1698,424500,77,7274.840679
2023-08-07,print_regional,0,,,
2023-08-07,radio,0,,,
2023-08-14,search_brand,660,55000,35,3311.914665
2023-08-14,search_generic,2309,115450,103,9826.114635
2023-08-14,meta,1915,319167,106,10096.854159
2023-08-14,display_video,1284,321000,74,7055.085477
2023-08-14,print_regional,4825,,,
2023-08-14,radio,0,,,
2023-08-21,search_brand,762,63500,38,3582.129900
2023-08-21,search_generic,2714,135700,109,10365.317813
2023-08-21,meta,3778,629667,125,11837.218256
2023-08-21,display_video,1137,284250,71,6765.771441
2023-08-21,print_regional,4947,,,
2023-08-21,radio,0,,,
2023-08-28,search_brand,745,62083,39,3677.354701
2023-08-28,search_generic,2531,126550,108,10262.325624
2023-08-28,meta,1758,293000,110,10465.528600
2023-08-28,display_video,1369,342250,73,6941.721395
2023-08-28,print_regional,0,,,
2023-08-28,radio,3186,,,
2023-09-04,search_brand,782,65167,39,3677.139449
2023-09-04,search_generic,2390,119500,105,9932.344985
2023-09-04,meta,1902,317000,105,9998.960578
2023-09-04,display_video,1274,318500,72,6876.466362
2023-09-04,print_regional,5448,,,
2023-09-04,radio,3335,,,
2023-09-11,search_brand,611,50917,34,3217.401620
2023-09-11,search_generic,2443,122150,105,9979.084290
2023-09-11,meta,2029,338167,105,10019.321455
2023-09-11,display_video,1169,292250,71,6717.704524
2023-09-11,print_regional,4196,,,
2023-09-11,radio,3561,,,
2023-09-18,search_brand,642,53500,36,3449.652347
2023-09-18,search_generic,2569,128450,109,10336.736612
2023-09-18,meta,2452,408667,113,10692.606655
2023-09-18,display_video,1042,260500,68,6482.696960
2023-09-18,print_regional,0,,,
2023-09-18,radio,0,,,
2023-09-25,search_brand,761,63417,40,3790.230186
2023-09-25,search_generic,2652,132600,110,10483.466417
2023-09-25,meta,1793,298833,105,9975.492310
2023-09-25,display_video,1184,296000,69,6553.219830
2023-09-25,print_regional,0,,,
2023-09-25,radio,0,,,
2023-10-02,search_brand,642,53500,36,3376.484268
2023-10-02,search_generic,2514,125700,108,10232.929417
2023-10-02,meta,3921,653500,127,12037.353675
2023-10-02,display_video,1143,285750,69,6512.954211
2023-10-02,print_regional,0,,,
2023-10-02,radio,0,,,
2023-10-09,search_brand,720,60000,39,3662.488809
2023-10-09,search_generic,2616,130800,110,10417.385395
2023-10-09,meta,2000,333333,114,10829.527258
2023-10-09,display_video,1216,304000,70,6619.533132
2023-10-09,print_regional,0,,,
2023-10-09,radio,0,,,
2023-10-16,search_brand,696,58000,38,3614.296727
2023-10-16,search_generic,2981,149050,116,11000.403589
2023-10-16,meta,1474,245667,101,9595.457096
2023-10-16,display_video,1266,316500,71,6735.136304
2023-10-16,print_regional,0,,,
2023-10-16,radio,0,,,
2023-10-23,search_brand,654,54500,37,3536.110551
2023-10-23,search_generic,2172,108600,104,9856.137350
2023-10-23,meta,1423,237167,95,9010.298163
2023-10-23,display_video,1252,313000,71,6781.577933
2023-10-23,print_regional,0,,,
2023-10-23,radio,0,,,
2023-10-30,search_brand,789,65750,41,3925.325793
2023-10-30,search_generic,2099,104950,99,9452.186896
2023-10-30,meta,1794,299000,99,9427.140758
2023-10-30,display_video,1068,267000,69,6534.093874
2023-10-30,print_regional,0,,,
2023-10-30,radio,0,,,
2023-11-06,search_brand,699,58250,37,3501.552979
2023-11-06,search_generic,2518,125900,105,10008.353045
2023-11-06,meta,2326,387667,108,10213.429867
2023-11-06,display_video,1287,321750,71,6697.812111
2023-11-06,print_regional,0,,,
2023-11-06,radio,3375,,,
2023-11-13,search_brand,669,55750,36,3378.804023
2023-11-13,search_generic,2306,115300,103,9759.695942
2023-11-13,meta,3681,613500,124,11816.687727
2023-11-13,display_video,1270,317500,71,6760.259941
2023-11-13,print_regional,0,,,
2023-11-13,radio,3017,,,
2023-11-20,search_brand,690,57500,37,3479.753296
2023-11-20,search_generic,2523,126150,106,10116.492007
2023-11-20,meta,2550,425000,119,11295.429779
2023-11-20,display_video,988,247000,67,6401.804040
2023-11-20,print_regional,0,,,
2023-11-20,radio,3542,,,
2023-11-27,search_brand,715,59583,33,3507.431687
2023-11-27,search_generic,3428,171400,109,11420.510049
2023-11-27,meta,3058,509667,110,11556.071213
2023-11-27,display_video,1257,314250,63,6603.591583
2023-11-27,print_regional,4804,,,
2023-11-27,radio,3665,,,
2023-12-04,search_brand,604,50333,30,3176.958951
2023-12-04,search_generic,3777,188850,115,12025.257343
2023-12-04,meta,3430,571667,114,11948.020167
2023-12-04,display_video,1195,298750,63,6612.051393
2023-12-04,print_regional,4804,,,
2023-12-04,radio,3536,,,
2023-12-11,search_brand,647,53917,31,3303.126321
2023-12-11,search_generic,4012,200600,118,12400.581774
2023-12-11,meta,3079,513167,112,11809.640438
2023-12-11,display_video,1264,316000,64,6717.251327
2023-12-11,print_regional,5029,,,
2023-12-11,radio,3958,,,
2023-12-18,search_brand,622,51833,32,3313.149476
2023-12-18,search_generic,3972,198600,119,12525.853759
2023-12-18,meta,2729,454833,110,11518.955047
2023-12-18,display_video,1042,260500,62,6465.863211
2023-12-18,print_regional,4789,,,
2023-12-18,radio,0,,,
2023-12-25,search_brand,571,47583,33,3117.656689
2023-12-25,search_generic,2280,114000,109,10376.470380
2023-12-25,meta,3819,636500,130,12319.548965
2023-12-25,display_video,1157,289250,68,6500.304971
2023-12-25,print_regional,0,,,
2023-12-25,radio,0,,,
